source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[cell type]	characteristics[enrichment process]	characteristics[biological replicate]	characteristics[disease]	assay name	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[fractionation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	factor value[organism part]
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 121	02480_BA8_P027520_S00_X41_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BA8_P027520_S00_X41_R1.raw	1	41	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 122	02480_BB8_P027520_S00_X42_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BB8_P027520_S00_X42_R1.raw	1	42	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 123	02480_BC8_P027520_S00_X43_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BC8_P027520_S00_X43_R1.raw	1	43	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 124	02480_BD8_P027520_S00_X44_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BD8_P027520_S00_X44_R1.raw	1	44	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 125	02480_BE8_P027520_S00_X45_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BE8_P027520_S00_X45_R1.raw	1	45	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 126	02480_BF8_P027520_S00_X46_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BF8_P027520_S00_X46_R1.raw	1	46	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 127	02480_BG8_P027520_S00_X47_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BG8_P027520_S00_X47_R1.raw	1	47	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 128	02480_BH8_P027520_S00_X48_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BH8_P027520_S00_X48_R1.raw	1	48	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 129	02480_BA9_P027520_S00_X49_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BA9_P027520_S00_X49_R1.raw	1	49	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 130	02480_BB9_P027520_S00_X50_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BB9_P027520_S00_X50_R1.raw	1	50	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 131	02480_BC9_P027520_S00_X51_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BC9_P027520_S00_X51_R1.raw	1	51	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 132	02480_BD9_P027520_S00_X52_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BD9_P027520_S00_X52_R1.raw	1	52	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 133	02480_BE9_P027520_S00_X53_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BE9_P027520_S00_X53_R1.raw	1	53	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 134	02480_BF9_P027520_S00_X54_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BF9_P027520_S00_X54_R1.raw	1	54	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 135	02480_BG9_P027520_S00_X55_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BG9_P027520_S00_X55_R1.raw	1	55	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 136	02480_BH9_P027520_S00_X56_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BH9_P027520_S00_X56_R1.raw	1	56	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 137	02480_BA10_P027520_S00_X57_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BA10_P027520_S00_X57_R1.raw	1	57	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 138	02480_BB10_P027520_S00_X58_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BB10_P027520_S00_X58_R1.raw	1	58	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 139	02480_BC10_P027520_S00_X59_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BC10_P027520_S00_X59_R1.raw	1	59	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 140	02480_BD10_P027520_S00_X60_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BD10_P027520_S00_X60_R1.raw	1	60	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 141	02480_BE10_P027520_S00_X61_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BE10_P027520_S00_X61_R1.raw	1	61	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 142	02480_BF10_P027520_S00_X62_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BF10_P027520_S00_X62_R1.raw	1	62	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 143	02480_BG10_P027520_S00_X63_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BG10_P027520_S00_X63_R1.raw	1	63	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 144	02480_BH10_P027520_S00_X64_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BH10_P027520_S00_X64_R1.raw	1	64	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 145	02480_BA11_P027520_S00_X65_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BA11_P027520_S00_X65_R1.raw	1	65	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 146	02480_BB11_P027520_S00_X66_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BB11_P027520_S00_X66_R1.raw	1	66	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 147	02480_BC11_P027520_S00_X67_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BC11_P027520_S00_X67_R1.raw	1	67	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 148	02480_BD11_P027520_S00_X68_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BD11_P027520_S00_X68_R1.raw	1	68	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 149	02480_BE11_P027520_S00_X69_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BE11_P027520_S00_X69_R1.raw	1	69	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 150	02480_BF11_P027520_S00_X70_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BF11_P027520_S00_X70_R1.raw	1	70	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 151	02480_BG11_P027520_S00_X71_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BG11_P027520_S00_X71_R1.raw	1	71	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 152	02480_BH11_P027520_S00_X72_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BH11_P027520_S00_X72_R1.raw	1	72	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 153	02480_BA12_P027520_S00_X73_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BA12_P027520_S00_X73_R1.raw	1	73	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 154	02480_BB12_P027520_S00_X74_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BB12_P027520_S00_X74_R1.raw	1	74	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 155	02480_BC12_P027520_S00_X75_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BC12_P027520_S00_X75_R1.raw	1	75	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 156	02480_BD12_P027520_S00_X76_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BD12_P027520_S00_X76_R1.raw	1	76	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 157	02480_BE12_P027520_S00_X77_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BE12_P027520_S00_X77_R1.raw	1	77	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 158	02480_BF12_P027520_S00_X78_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BF12_P027520_S00_X78_R1.raw	1	78	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 159	02480_BG12_P027520_S00_X79_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BG12_P027520_S00_X79_R1.raw	1	79	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
PXD013868-Sample 2	Arabidopsis thaliana	leaf	3W	plant cell	no enrichment	1	normal	run 160	02480_BH12_P027520_S00_X80_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD013868/02480_BH12_P027520_S00_X80_R1.raw	1	80	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	Size-exclusion chromatography (SEC)	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	20 ppm	5 ppm	leaf
