source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[biological replicate]	assay name	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 109	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis09.raw	1	9	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 110	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis10.raw	1	10	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 111	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis11.raw	1	11	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 112	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis12.raw	1	12	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 113	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis13.raw	1	13	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 114	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis14.raw	1	14	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 115	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis15.raw	1	15	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 116	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis16.raw	1	16	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 117	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis17.raw	1	17	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 118	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis18.raw	1	18	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 119	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis19.raw	1	19	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 120	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis20.raw	1	20	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 121	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_01_140924145935.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_01_140924145935.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 122	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_02_140924161836.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_02_140924161836.raw	1	2	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 123	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_03_140924173727.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_03_140924173727.raw	1	3	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 124	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_04_140924185618.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_04_140924185618.raw	1	4	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 125	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_05_140924201509.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_05_140924201509.raw	1	5	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 126	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_06_140924213404.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_06_140924213404.raw	1	6	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 127	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_07_140924225257.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_07_140924225257.raw	1	7	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 128	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_08_140925001151.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_08_140925001151.raw	1	8	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 129	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_09_140925013044.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_09_140925013044.raw	1	9	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 130	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_10_140925024935.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_10_140925024935.raw	1	10	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 131	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_11_140925040826.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_11_140925040826.raw	1	11	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 132	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_12_140925052720.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_12_140925052720.raw	1	12	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 133	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_13_140925064611.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_13_140925064611.raw	1	13	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 134	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_14_140925080504.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_14_140925080504.raw	1	14	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 135	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_15_140925092403.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_15_140925092403.raw	1	15	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 136	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_16_140925104259.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_16_140925104259.raw	1	16	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 137	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_17_140925120154.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_17_140925120154.raw	1	17	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 138	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_18_140925132044.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_18_140925132044.raw	1	18	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 139	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_19_140925143934.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_19_140925143934.raw	1	19	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-7	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	1	run 140	LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_20_140925155826.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT10_L_HMix_220ng_Fast_SDSPAGE_20_140925155826.raw	1	20	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-8	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	2	run 141	LNCaP_NT17_L_HMix_220ng_Fast_SDSPAGE_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT17_L_HMix_220ng_Fast_SDSPAGE_01.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-8	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	2	run 142	LNCaP_NT17_L_HMix_220ng_Fast_SDSPAGE_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT17_L_HMix_220ng_Fast_SDSPAGE_02.raw	1	2	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
PXD004970-Sample-8	Homo sapiens	Cell culture	not available	LNCaP	Prostate cancer (PC)	2	run 143	LNCaP_NT17_L_HMix_220ng_Fast_SDSPAGE_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/LNCaP_NT17_L_HMix_220ng_Fast_SDSPAGE_03.raw	1	3	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	LNCaP
