source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000296-Sample-1	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_126	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-2	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_127n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-3	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_127c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-4	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_128n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-5	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_128c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-6	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_129n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-7	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_129c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-8	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_130n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-9	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_130c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-10	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run2	proteomic profiling by mass spectrometry	02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/02_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=O8z5Lq0JzvssHmxYA1syGhmInuBkuWwgf-kP7dmSoyPBE0gg1Y8mscSsaOcN-Cn0pFd8fC23wUyg1kt0dlbl0O1igGWwKLt2WEpRfcKw3hqaH2gCPJEboAVQpncdiS8XzvU~tdVZrc42jxNZawc9M73rwNfiMExuPVvl4JP7lpnL7sRcE0qEUWWaM62jUe~5HyAC-H7p9VfVeqn7VsnGUPLkaWNwMsfCmkEnTUNDvd7aCV-H8nFYCFWw29OAPDyIV0wS-rd6I303osZ5NQk7F0ItN0dXL1ym4OKsrdxfdt-ztee7wAJ~2tcPr25WWBOWcMs-UHCzDNuYWJC7PMrmeQ__	1	2	tmt_131	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-1	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run3	proteomic profiling by mass spectrometry	03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Vq1RLgksyLKMCMXXlnl2M167LL~78ZwLM2Wd8mONCikzIAjQH9k8Xs-33-2ktkFZrUsrOP4TUTuuvZGkT5xpC6BpT0YZbkVBEv-R8BuZx~7h-QKpveokZz0hQM6OaBP8ygBOpn-2vCqoWLbkH0lXdEE~e72huipgb-bSU38DHl6E1nCoSR~DVSU1eOZAezH-SSm99kJEdKAJugldjaSE1P55PjyxnPotWwvIe5Rba~yWvNRpJy8Mc--gm253AV~EpcvUnde~c5nlB~xfEc8bl-kZPB~LLD4m51DHrgRVl0yRzuSHkbRp7X-iEmeGrdn~0iMqjoFPuZiGTBOzrOv~5A__	1	3	tmt_126	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-2	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run3	proteomic profiling by mass spectrometry	03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Vq1RLgksyLKMCMXXlnl2M167LL~78ZwLM2Wd8mONCikzIAjQH9k8Xs-33-2ktkFZrUsrOP4TUTuuvZGkT5xpC6BpT0YZbkVBEv-R8BuZx~7h-QKpveokZz0hQM6OaBP8ygBOpn-2vCqoWLbkH0lXdEE~e72huipgb-bSU38DHl6E1nCoSR~DVSU1eOZAezH-SSm99kJEdKAJugldjaSE1P55PjyxnPotWwvIe5Rba~yWvNRpJy8Mc--gm253AV~EpcvUnde~c5nlB~xfEc8bl-kZPB~LLD4m51DHrgRVl0yRzuSHkbRp7X-iEmeGrdn~0iMqjoFPuZiGTBOzrOv~5A__	1	3	tmt_127n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-3	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run3	proteomic profiling by mass spectrometry	03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Vq1RLgksyLKMCMXXlnl2M167LL~78ZwLM2Wd8mONCikzIAjQH9k8Xs-33-2ktkFZrUsrOP4TUTuuvZGkT5xpC6BpT0YZbkVBEv-R8BuZx~7h-QKpveokZz0hQM6OaBP8ygBOpn-2vCqoWLbkH0lXdEE~e72huipgb-bSU38DHl6E1nCoSR~DVSU1eOZAezH-SSm99kJEdKAJugldjaSE1P55PjyxnPotWwvIe5Rba~yWvNRpJy8Mc--gm253AV~EpcvUnde~c5nlB~xfEc8bl-kZPB~LLD4m51DHrgRVl0yRzuSHkbRp7X-iEmeGrdn~0iMqjoFPuZiGTBOzrOv~5A__	1	3	tmt_127c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-4	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run3	proteomic profiling by mass spectrometry	03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Vq1RLgksyLKMCMXXlnl2M167LL~78ZwLM2Wd8mONCikzIAjQH9k8Xs-33-2ktkFZrUsrOP4TUTuuvZGkT5xpC6BpT0YZbkVBEv-R8BuZx~7h-QKpveokZz0hQM6OaBP8ygBOpn-2vCqoWLbkH0lXdEE~e72huipgb-bSU38DHl6E1nCoSR~DVSU1eOZAezH-SSm99kJEdKAJugldjaSE1P55PjyxnPotWwvIe5Rba~yWvNRpJy8Mc--gm253AV~EpcvUnde~c5nlB~xfEc8bl-kZPB~LLD4m51DHrgRVl0yRzuSHkbRp7X-iEmeGrdn~0iMqjoFPuZiGTBOzrOv~5A__	1	3	tmt_128n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-5	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run3	proteomic profiling by mass spectrometry	03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Vq1RLgksyLKMCMXXlnl2M167LL~78ZwLM2Wd8mONCikzIAjQH9k8Xs-33-2ktkFZrUsrOP4TUTuuvZGkT5xpC6BpT0YZbkVBEv-R8BuZx~7h-QKpveokZz0hQM6OaBP8ygBOpn-2vCqoWLbkH0lXdEE~e72huipgb-bSU38DHl6E1nCoSR~DVSU1eOZAezH-SSm99kJEdKAJugldjaSE1P55PjyxnPotWwvIe5Rba~yWvNRpJy8Mc--gm253AV~EpcvUnde~c5nlB~xfEc8bl-kZPB~LLD4m51DHrgRVl0yRzuSHkbRp7X-iEmeGrdn~0iMqjoFPuZiGTBOzrOv~5A__	1	3	tmt_128c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-6	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run3	proteomic profiling by mass spectrometry	03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/03_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Vq1RLgksyLKMCMXXlnl2M167LL~78ZwLM2Wd8mONCikzIAjQH9k8Xs-33-2ktkFZrUsrOP4TUTuuvZGkT5xpC6BpT0YZbkVBEv-R8BuZx~7h-QKpveokZz0hQM6OaBP8ygBOpn-2vCqoWLbkH0lXdEE~e72huipgb-bSU38DHl6E1nCoSR~DVSU1eOZAezH-SSm99kJEdKAJugldjaSE1P55PjyxnPotWwvIe5Rba~yWvNRpJy8Mc--gm253AV~EpcvUnde~c5nlB~xfEc8bl-kZPB~LLD4m51DHrgRVl0yRzuSHkbRp7X-iEmeGrdn~0iMqjoFPuZiGTBOzrOv~5A__	1	3	tmt_129n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
