source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	characteristics[biological replicate]	comment[technical replicate]	assay name	comment[label]	comment[file uri]	comment[fraction identifier]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[collision energy]	comment[data file]	factor value[disease]
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run272	tmt10plex_129C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr52.raw	34	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr52.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run272	tmt10plex_130N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr52.raw	34	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr52.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run272	tmt10plex_130C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr52.raw	34	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr52.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run272	tmt10plex_131	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr52.raw	34	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr52.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_126	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_127N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_127C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_128N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_128C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_129N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_129C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_130N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_130C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run273	tmt10plex_131	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	35	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr53.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_126	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_127N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_127C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_128N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_128C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_129N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_129C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_130N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_130C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run274	tmt10plex_131	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	36	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr64.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run275	tmt10plex_126	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	37	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run275	tmt10plex_127N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	37	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run275	tmt10plex_127C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	37	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run275	tmt10plex_128N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	37	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run275	tmt10plex_128C	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	37	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	CLL
PXD028936-Sample-7	homo sapiens	blood	chronic lymphocytic leukemia (CLL)	not available	not available	not available	not available	not available	B cell	not available	1	1	run275	tmt10plex_129N	https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/10/PXD028936/XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	37	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive HF;AC=MS:1002523	"NT=TMT;TA=K;MT=Fixed;AC=UNIMOD:739	"	"NT=TMT;PP=Any N-term;TA=N-term;MT=Fixed;AC=UNIMOD:739	"	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	30% NCE	XC-CLL_20190813_TMT10_setG_325ug_IPG3-10_fr65.raw	CLL
