source name	characteristics[organism]	characteristics[organism part]	characteristics[sampling site]	characteristics[cell line]	characteristics[cellosaurus]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[biological replicate]	characteristics[individual]	Material Type	assay name	comment[file uri]	comment[proteomics data acquisition method]	comment[fractionation method]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[label]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[fraction identifier]	comment[MS1 scan range]	comment[MS2 scan range]	comment[technical replicate]	comment[data file]	factor value[cell line]
PXD009273-Sample-93	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	93	not available	cell line	run 93	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151227_014_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151227_014_SW.mzML	HeLa
PXD009273-Sample-94	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	94	not available	cell line	run 94	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151227_029_final_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151227_029_final_SW.mzML	HeLa
PXD009273-Sample-95	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	95	not available	cell line	run 95	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y160102_010_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y160102_010_SW.mzML	HeLa
PXD009273-Sample-96	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	96	not available	cell line	run 96	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y160102_012_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y160102_012_SW.mzML	HeLa
PXD009273-Sample-97	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	97	not available	cell line	run 97	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y160102_009_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y160102_009_SW.mzML	HeLa
PXD009273-Sample-98	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	98	not available	cell line	run 98	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y160102_011_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y160102_011_SW.mzML	HeLa
PXD009273-Sample-99	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	99	not available	cell line	run 99	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151231_013_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151231_013_SW.mzML	HeLa
PXD009273-Sample-100	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	100	not available	cell line	run 100	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151227_013_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151227_013_SW.mzML	HeLa
PXD009273-Sample-101	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	101	not available	cell line	run 101	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151227_028_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151227_028_SW.mzML	HeLa
PXD009273-Sample-102	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	102	not available	cell line	run 102	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151211_034_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151211_034_SW.mzML	HeLa
PXD009273-Sample-103	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	103	not available	cell line	run 103	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151211_036_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151211_036_SW.mzML	HeLa
PXD009273-Sample-104	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	104	not available	cell line	run 104	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151211_033_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151211_033_SW.mzML	HeLa
PXD009273-Sample-105	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	105	not available	cell line	run 105	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151211_035_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151211_035_SW.mzML	HeLa
PXD009273-Sample-106	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	106	not available	cell line	run 106	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151231_010_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151231_010_SW.mzML	HeLa
PXD009273-Sample-107	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	107	not available	cell line	run 107	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151227_010_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151227_010_SW.mzML	HeLa
PXD009273-Sample-108	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	108	not available	cell line	run 108	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151227_025_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151227_025_SW.mzML	HeLa
PXD009273-Sample-109	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	109	not available	cell line	run 109	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151211_014_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151211_014_SW.mzML	HeLa
PXD009273-Sample-110	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	110	not available	cell line	run 110	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151211_016_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151211_016_SW.mzML	HeLa
PXD009273-Sample-111	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	111	not available	cell line	run 111	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151211_013_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151211_013_SW.mzML	HeLa
PXD009273-Sample-112	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	112	not available	cell line	run 112	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151211_015_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151211_015_SW.mzML	HeLa
PXD009273-Sample-113	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	113	not available	cell line	run 113	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151231_004_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151231_004_SW.mzML	HeLa
PXD009273-Sample-114	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	114	not available	cell line	run 114	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151227_004_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151227_004_SW.mzML	HeLa
PXD009273-Sample-115	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	115	not available	cell line	run 115	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/muelleto_Y151227_019_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	muelleto_Y151227_019_SW.mzML	HeLa
PXD009273-Sample-116	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	116	not available	cell line	run 116	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_019_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_019_SW.mzML	HeLa
PXD009273-Sample-117	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	117	not available	cell line	run 117	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_021_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_021_SW.mzML	HeLa
PXD009273-Sample-118	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	118	not available	cell line	run 118	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_001_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_001_SW.mzML	HeLa
PXD009273-Sample-119	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	119	not available	cell line	run 119	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_003_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_003_SW.mzML	HeLa
PXD009273-Sample-120	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	120	not available	cell line	run 120	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_013_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_013_SW.mzML	HeLa
PXD009273-Sample-121	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	121	not available	cell line	run 121	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_015_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_015_SW.mzML	HeLa
PXD009273-Sample-122	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	122	not available	cell line	run 122	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_031_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_031_SW.mzML	HeLa
PXD009273-Sample-123	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	123	not available	cell line	run 123	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_032_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_032_SW.mzML	HeLa
