source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[sampling time]	characteristics[individual]	characteristics[anticoagulant]	characteristics[biological replicate]	assay name	Technology Type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD030225-Sample-18	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	18	run 337	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	13	TMT129C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-19	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	19	run 338	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	13	TMT130C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-20	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	20	run 339	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	13	TMT130N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-21	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	21	run 340	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	13	TMT131C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-22	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	22	run 341	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_30ACN_20200302_OT.raw	13	TMT131N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-12	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	12	run 342	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT126	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-13	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	13	run 343	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT127N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-14	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	14	run 344	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT127C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-15	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	15	run 345	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT128N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-16	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	16	run 346	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT128C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-17	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	17	run 347	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT129N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-18	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	18	run 348	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT129C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-19	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	19	run 349	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT130C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-20	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	20	run 350	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT130N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-21	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	21	run 351	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT131C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-22	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	22	run 352	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_35ACN_20200302_OT.raw	14	TMT131N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-12	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	12	run 353	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT126	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-13	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	13	run 354	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT127N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-14	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 1	NaCit+ACD	14	run 355	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT127C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-15	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	15	run 356	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT128N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-16	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	16	run 357	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT128C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-17	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 2	EDTA	17	run 358	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT129N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-18	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	18	run 359	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT129C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-19	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	19	run 360	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT130C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-20	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	donor 3	Heparin	20	run 361	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT130N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-21	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	21	run 362	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT131C	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
PXD030225-Sample-22	Homo Sapiens	platelet	platelet	not available	30Y-40Y	not available	not available	normal	24h	pool	no applicable	22	run 363	proteomic profiling by mass spectrometer	HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD030225/HOWA-846_HumanPlatelets_TMTExp2_2DRPRP_3pt1parameters_50ug_PSRtrap_PGcolumn_25cm_120min_40ACN_20200302_OT.raw	15	TMT131N	1	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion;AC=MS:1002416	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=Any N-term;AC=UNIMOD:737	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=HCD;AC=PRIDE:0000590	40 ppm	0.5 Da	platelet
