Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[age]	Characteristics[ancestry category]	Characteristics[developmental stage]	Characteristics[cell line]	Characteristics[cell type]	Characteristics[sex]	Material Type	characteristics[disease]	Characteristics[biological replicate]	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[label]
PXD001543-Sample-5	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 21	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_10.raw	1	1	TMT130C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT130C
PXD001543-Sample-5	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 21	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_10.raw	1	1	TMT131	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT131
PXD001543-Sample-1	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT126	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT126
PXD001543-Sample-1	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT127N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT127N
PXD001543-Sample-2	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT127C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT127C
PXD001543-Sample-2	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT128N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT128N
PXD001543-Sample-3	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT128C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT128C
PXD001543-Sample-3	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT129N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT129N
PXD001543-Sample-4	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT129C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT129C
PXD001543-Sample-4	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT130N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT130N
PXD001543-Sample-5	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT130C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT130C
PXD001543-Sample-5	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 22	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_11.raw	1	1	TMT131	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT131
PXD001543-Sample-1	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT126	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT126
PXD001543-Sample-1	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT127N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT127N
PXD001543-Sample-2	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT127C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT127C
PXD001543-Sample-2	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT128N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT128N
PXD001543-Sample-3	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT128C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT128C
PXD001543-Sample-3	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT129N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT129N
PXD001543-Sample-4	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT129C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT129C
PXD001543-Sample-4	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT130N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT130N
PXD001543-Sample-5	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT130C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT130C
PXD001543-Sample-5	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 23	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_12.raw	1	1	TMT131	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT131
PXD001543-Sample-1	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 24	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	1	1	TMT126	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT126
PXD001543-Sample-1	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 24	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	1	1	TMT127N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT127N
PXD001543-Sample-2	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 24	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	1	1	TMT127C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT127C
PXD001543-Sample-2	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 24	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	1	1	TMT128N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT128N
PXD001543-Sample-3	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 24	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	1	1	TMT128C	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT128C
PXD001543-Sample-3	Homo sapiens	Skeletal muscle	not applicable	not applicable	not applicable	not applicable	not applicable	male	tissue	not applicable	1	run 24	proteomic profiling by mass spectrometry	20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/06/PXD001543/20140107_Q1_BenP_Human_Ex_v3_mono_13.raw	1	1	TMT129N	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Phospho;AC=UNIMOD:21;TA=S;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=T;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=Y;MT=Variable	NT=TMT;TA=N;MT=Variable;AC=UNIMOD:739	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	30% NCE	20 ppm	0.02 Da	TMT129N
