source name	characteristics[organism]	characteristics[organism part]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[depletion]	comment[biological replicate]	characteristics[sampling time]	assay name	Technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	value[organism part]
PXD004352-Sample-73	Homo sapiens	Blood	297	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	297	not available	T8.EMRA_02 (activated)	proteomic profiling by mass spectrometry	T8.EMRA_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-74	Homo sapiens	Blood	298	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	298	not available	T8.EMRA_02 (steady-state)	proteomic profiling by mass spectrometry	T8.EMRA_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-73	Homo sapiens	Blood	299	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	299	not available	T8.EMRA_03 (activated)	proteomic profiling by mass spectrometry	T8.EMRA_03 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_03 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-74	Homo sapiens	Blood	300	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	300	not available	T8.EMRA_03 (steady-state)	proteomic profiling by mass spectrometry	T8.EMRA_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-73	Homo sapiens	Blood	301	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	301	not available	T8.EMRA_04 (activated)	proteomic profiling by mass spectrometry	T8.EMRA_04 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_04 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-74	Homo sapiens	Blood	302	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	302	not available	T8.EMRA_04 (steady-state)	proteomic profiling by mass spectrometry	T8.EMRA_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-75	Homo sapiens	Blood	303	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	303	not available	T8.EM_01 (activated)	proteomic profiling by mass spectrometry	T8.EM_01 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_01 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-76	Homo sapiens	Blood	304	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	304	not available	T8.EM_01 (steady-state)	proteomic profiling by mass spectrometry	T8.EM_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-75	Homo sapiens	Blood	305	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	305	not available	T8.EM_02 (activated)	proteomic profiling by mass spectrometry	T8.EM_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-76	Homo sapiens	Blood	306	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	306	not available	T8.EM_02 (steady-state)	proteomic profiling by mass spectrometry	T8.EM_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-75	Homo sapiens	Blood	307	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	307	not available	T8.EM_03 (activated)	proteomic profiling by mass spectrometry	T8.EM_03 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_03 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-76	Homo sapiens	Blood	308	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	308	not available	T8.EM_03 (steady-state)	proteomic profiling by mass spectrometry	T8.EM_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-75	Homo sapiens	Blood	309	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	309	not available	T8.EM_04 (activated)	proteomic profiling by mass spectrometry	T8.EM_04 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_04 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-76	Homo sapiens	Blood	310	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	310	not available	T8.EM_04 (steady-state)	proteomic profiling by mass spectrometry	T8.EM_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-77	Homo sapiens	Blood	311	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	311	not available	T8.naive_01 (activated)	proteomic profiling by mass spectrometry	T8.naive_01 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_01 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-78	Homo sapiens	Blood	312	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	312	not available	T8.naive_01 (steady-state)	proteomic profiling by mass spectrometry	T8.naive_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-77	Homo sapiens	Blood	313	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	313	not available	T8.naive_02 (activated)	proteomic profiling by mass spectrometry	T8.naive_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-78	Homo sapiens	Blood	314	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	314	not available	T8.naive_02 (steady-state)	proteomic profiling by mass spectrometry	T8.naive_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-77	Homo sapiens	Blood	315	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	315	not available	T8.naive_03 (activated)	proteomic profiling by mass spectrometry	T8.naive_03 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_03 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-78	Homo sapiens	Blood	316	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	316	not available	T8.naive_03 (steady-state)	proteomic profiling by mass spectrometry	T8.naive_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-77	Homo sapiens	Blood	317	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	317	not available	T8.naive_04 (activated)	proteomic profiling by mass spectrometry	T8.naive_04 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_04 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-78	Homo sapiens	Blood	318	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Normal	no depletion	318	not available	T8.naive_04 (steady-state)	proteomic profiling by mass spectrometry	T8.naive_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-79	Homo sapiens	Blood	319	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	319	not available	Th1_01 (steady-state)	proteomic profiling by mass spectrometry	Th1_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th1_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-79	Homo sapiens	Blood	320	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	320	not available	Th1_02 (steady-state)	proteomic profiling by mass spectrometry	Th1_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th1_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-79	Homo sapiens	Blood	321	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	321	not available	Th1_03 (steady-state)	proteomic profiling by mass spectrometry	Th1_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th1_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-79	Homo sapiens	Blood	322	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	322	not available	Th1_04 (steady-state)	proteomic profiling by mass spectrometry	Th1_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th1_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-80	Homo sapiens	Blood	323	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	323	not available	Th2_01 (steady-state)	proteomic profiling by mass spectrometry	Th2_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th2_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-80	Homo sapiens	Blood	324	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	324	not available	Th2_02 (steady-state)	proteomic profiling by mass spectrometry	Th2_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th2_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-80	Homo sapiens	Blood	325	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	325	not available	Th2_03 (steady-state)	proteomic profiling by mass spectrometry	Th2_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th2_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-80	Homo sapiens	Blood	326	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	326	not available	Th2_04 (steady-state)	proteomic profiling by mass spectrometry	Th2_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th2_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-81	Homo sapiens	Blood	327	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	327	not available	Th17_01 (steady-state)	proteomic profiling by mass spectrometry	Th17_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th17_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-81	Homo sapiens	Blood	328	Helper T-lymphocyte	not available	not available	not available	not available	Normal	no depletion	328	not available	Th17_02 (steady-state)	proteomic profiling by mass spectrometry	Th17_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/Th17_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
