source name	characteristics[organism]	characteristics[organism part]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[depletion]	comment[biological replicate]	characteristics[sampling time]	assay name	Technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	value[organism part]
PXD004352-Sample-70	Homo sapiens	Blood	1	CD4-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T4.naive_04 (steady-state)	proteomic profiling by mass spectrometry	T4.naive_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T4.naive_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-71	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.CM_01 (activated)	proteomic profiling by mass spectrometry	T8.CM_01 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.CM_01 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-72	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.CM_01 (steady-state)	proteomic profiling by mass spectrometry	T8.CM_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.CM_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-71	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.CM_02 (activated)	proteomic profiling by mass spectrometry	T8.CM_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.CM_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-72	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.CM_02 (steady-state)	proteomic profiling by mass spectrometry	T8.CM_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.CM_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-71	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.CM_03 (activated)	proteomic profiling by mass spectrometry	T8.CM_03 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.CM_03 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-72	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.CM_03 (steady-state)	proteomic profiling by mass spectrometry	T8.CM_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.CM_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-71	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.CM_04 (activated)	proteomic profiling by mass spectrometry	T8.CM_04 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.CM_04 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-72	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.CM_04 (steady-state)	proteomic profiling by mass spectrometry	T8.CM_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.CM_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-73	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EMRA_01 (activated)	proteomic profiling by mass spectrometry	T8.EMRA_01 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_01 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-74	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EMRA_01 (steady-state)	proteomic profiling by mass spectrometry	T8.EMRA_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-73	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EMRA_02 (activated)	proteomic profiling by mass spectrometry	T8.EMRA_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-74	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EMRA_02 (steady-state)	proteomic profiling by mass spectrometry	T8.EMRA_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-73	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EMRA_03 (activated)	proteomic profiling by mass spectrometry	T8.EMRA_03 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_03 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-74	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EMRA_03 (steady-state)	proteomic profiling by mass spectrometry	T8.EMRA_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-73	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EMRA_04 (activated)	proteomic profiling by mass spectrometry	T8.EMRA_04 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_04 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-74	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EMRA_04 (steady-state)	proteomic profiling by mass spectrometry	T8.EMRA_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EMRA_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-75	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EM_01 (activated)	proteomic profiling by mass spectrometry	T8.EM_01 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_01 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-76	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EM_01 (steady-state)	proteomic profiling by mass spectrometry	T8.EM_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-75	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EM_02 (activated)	proteomic profiling by mass spectrometry	T8.EM_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-76	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EM_02 (steady-state)	proteomic profiling by mass spectrometry	T8.EM_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-75	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EM_03 (activated)	proteomic profiling by mass spectrometry	T8.EM_03 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_03 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-76	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EM_03 (steady-state)	proteomic profiling by mass spectrometry	T8.EM_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-75	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EM_04 (activated)	proteomic profiling by mass spectrometry	T8.EM_04 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_04 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-76	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.EM_04 (steady-state)	proteomic profiling by mass spectrometry	T8.EM_04 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.EM_04 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-77	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.naive_01 (activated)	proteomic profiling by mass spectrometry	T8.naive_01 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_01 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-78	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.naive_01 (steady-state)	proteomic profiling by mass spectrometry	T8.naive_01 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_01 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-77	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.naive_02 (activated)	proteomic profiling by mass spectrometry	T8.naive_02 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_02 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-78	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.naive_02 (steady-state)	proteomic profiling by mass spectrometry	T8.naive_02 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_02 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-77	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.naive_03 (activated)	proteomic profiling by mass spectrometry	T8.naive_03 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_03 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-78	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.naive_03 (steady-state)	proteomic profiling by mass spectrometry	T8.naive_03 (steady-state).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_03 (steady-state).raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-77	Homo sapiens	Blood	1	CD8-Positive T-Lymphocytes	not available	not available	not available	not available	Healthy	no depletion	1	not available	T8.naive_04 (activated)	proteomic profiling by mass spectrometry	T8.naive_04 (activated).raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/T8.naive_04 (activated).raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
