source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[cell type]	characteristics[disease]	"characteristics[cell line]	"	characteristics[developmental stage]	characteristics[biological replicate]	technology type	assay name	comment[technical replicate]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[label]
PXD000029-sample-6	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run33	1	IDRIMA_top10HCD_60min_E3_51.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_51.raw	6	ITRAQ121	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ121
PXD000029-sample-7	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run34	1	IDRIMA_top10HCD_60min_E3_53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_53.raw	7	ITRAQ113	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ113
PXD000029-sample-7	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run34	1	IDRIMA_top10HCD_60min_E3_53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_53.raw	7	ITRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ114
PXD000029-sample-7	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run34	1	IDRIMA_top10HCD_60min_E3_53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_53.raw	7	ITRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ115
PXD000029-sample-7	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run34	1	IDRIMA_top10HCD_60min_E3_53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_53.raw	7	ITRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ116
PXD000029-sample-7	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run34	1	IDRIMA_top10HCD_60min_E3_53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_53.raw	7	ITRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ117
PXD000029-sample-7	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run34	1	IDRIMA_top10HCD_60min_E3_53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_53.raw	7	ITRAQ118	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ118
PXD000029-sample-7	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run34	1	IDRIMA_top10HCD_60min_E3_53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_53.raw	7	ITRAQ119	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ119
PXD000029-sample-7	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run34	1	IDRIMA_top10HCD_60min_E3_53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_53.raw	7	ITRAQ121	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ121
PXD000029-sample-8	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run35	1	IDRIMA_top10HCD_60min_E3_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_55.raw	8	ITRAQ113	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ113
PXD000029-sample-8	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run35	1	IDRIMA_top10HCD_60min_E3_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_55.raw	8	ITRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ114
PXD000029-sample-8	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run35	1	IDRIMA_top10HCD_60min_E3_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_55.raw	8	ITRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ115
PXD000029-sample-8	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run35	1	IDRIMA_top10HCD_60min_E3_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_55.raw	8	ITRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ116
PXD000029-sample-8	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run35	1	IDRIMA_top10HCD_60min_E3_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_55.raw	8	ITRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ117
PXD000029-sample-8	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run35	1	IDRIMA_top10HCD_60min_E3_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_55.raw	8	ITRAQ118	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ118
PXD000029-sample-8	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run35	1	IDRIMA_top10HCD_60min_E3_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_55.raw	8	ITRAQ119	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ119
PXD000029-sample-8	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run35	1	IDRIMA_top10HCD_60min_E3_55.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_55.raw	8	ITRAQ121	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ121
PXD000029-sample-9	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run36	1	IDRIMA_top10HCD_60min_E3_57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_57.raw	9	ITRAQ113	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ113
PXD000029-sample-9	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run36	1	IDRIMA_top10HCD_60min_E3_57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_57.raw	9	ITRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ114
PXD000029-sample-9	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run36	1	IDRIMA_top10HCD_60min_E3_57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_57.raw	9	ITRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ115
PXD000029-sample-9	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run36	1	IDRIMA_top10HCD_60min_E3_57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_57.raw	9	ITRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ116
PXD000029-sample-9	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run36	1	IDRIMA_top10HCD_60min_E3_57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_57.raw	9	ITRAQ117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ117
PXD000029-sample-9	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run36	1	IDRIMA_top10HCD_60min_E3_57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_57.raw	9	ITRAQ118	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ118
PXD000029-sample-9	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run36	1	IDRIMA_top10HCD_60min_E3_57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_57.raw	9	ITRAQ119	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ119
PXD000029-sample-9	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run36	1	IDRIMA_top10HCD_60min_E3_57.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_57.raw	9	ITRAQ121	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ121
PXD000029-sample-10	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run37	1	IDRIMA_top10HCD_60min_E3_59.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_59.raw	10	ITRAQ113	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ113
PXD000029-sample-10	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run37	1	IDRIMA_top10HCD_60min_E3_59.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_59.raw	10	ITRAQ114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ114
PXD000029-sample-10	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run37	1	IDRIMA_top10HCD_60min_E3_59.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_59.raw	10	ITRAQ115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ115
PXD000029-sample-10	Homo sapiens	not available	not available	not available	not available	Breast cancer	not available	not available	1	proteomic profiling by mass spectrometry	run37	1	IDRIMA_top10HCD_60min_E3_59.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/04/PXD000029/IDRIMA_top10HCD_60min_E3_59.raw	10	ITRAQ116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	"NT=iTRAQ8plex;MT=Fixed;TA=K,N-term;AC=UNIMOD:730"	NT=Methylthio;MT=Fixed;TA=C;AC=UNIMOD:39	NT=Phospho;MT=Variable;TA=STY;AC=UNIMOD:21	NT=Deamidated;MT=Variable;TA=NQ;AC=UNIMOD:7	NT=Acetyl;MT=Variable;TA=K;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	AC=MS:1000422;NT=HCD	42% NCE	5 ppm	0.8 Da	ITRAQ116
