source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2020_08_18_16_07_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_18_16_07_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7383	2020_08_18_16_07_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_18_17_57_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_18_17_57_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7384	2020_08_18_17_57_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_18_19_47_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_18_19_47_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7385	2020_08_18_19_47_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_18_21_37_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_18_21_37_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7386	2020_08_18_21_37_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_19_06_49_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_19_06_49_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7387	2020_08_19_06_49_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_19_08_41_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_19_08_41_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7388	2020_08_19_08_41_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_20_19_14_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_20_19_14_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7389	2020_08_20_19_14_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_21_15_53_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_21_15_53_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7390	2020_08_21_15_53_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_24_16_10_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_24_16_10_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7391	2020_08_24_16_10_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_24_21_11_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_24_21_11_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7392	2020_08_24_21_11_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_25_15_02_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_25_15_02_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7393	2020_08_25_15_02_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_25_17_45_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_25_17_45_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7394	2020_08_25_17_45_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_27_11_11_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_27_11_11_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7395	2020_08_27_11_11_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_27_13_11_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_27_13_11_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7396	2020_08_27_13_11_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_03_21_03_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_03_21_03_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7397	2020_09_03_21_03_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_03_23_47_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_03_23_47_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7398	2020_09_03_23_47_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_04_22_46_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_04_22_46_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7399	2020_09_04_22_46_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_05_01_30_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_05_01_30_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7400	2020_09_05_01_30_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_25_12_43_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_25_12_43_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7401	2020_09_25_12_43_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_29_12_46_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_29_12_46_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7402	2020_09_29_12_46_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_29_14_42_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_29_14_42_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7403	2020_09_29_14_42_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_29_16_39_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_29_16_39_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7404	2020_09_29_16_39_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_29_17_45_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_29_17_45_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7405	2020_09_29_17_45_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_29_18_36_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_29_18_36_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7406	2020_09_29_18_36_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_09_29_20_28_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_09_29_20_28_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7407	2020_09_29_20_28_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_01_05_55_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_01_05_55_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7408	2020_10_01_05_55_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_01_07_54_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_01_07_54_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7409	2020_10_01_07_54_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_01_09_53_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_01_09_53_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7410	2020_10_01_09_53_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_05_13_01_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_05_13_01_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7411	2020_10_05_13_01_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_06_09_15_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_06_09_15_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7412	2020_10_06_09_15_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_06_11_17_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_06_11_17_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7413	2020_10_06_11_17_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_06_19_36_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_06_19_36_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7414	2020_10_06_19_36_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_06_22_53_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_06_22_53_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7415	2020_10_06_22_53_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_07_02_10_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_07_02_10_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7416	2020_10_07_02_10_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_07_05_28_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_07_05_28_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7417	2020_10_07_05_28_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_12_19_56_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_12_19_56_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7418	2020_10_12_19_56_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_12_22_40_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_12_22_40_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7419	2020_10_12_22_40_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_14_17_48_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_14_17_48_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7420	2020_10_14_17_48_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_14_20_32_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_14_20_32_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7421	2020_10_14_20_32_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_16_11_54_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_16_11_54_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7422	2020_10_16_11_54_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_16_14_48_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_16_14_48_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7423	2020_10_16_14_48_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_16_17_37_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_16_17_37_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7424	2020_10_16_17_37_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_16_20_37_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_16_20_37_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7425	2020_10_16_20_37_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_16_23_27_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_16_23_27_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7426	2020_10_16_23_27_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_17_02_13_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_17_02_13_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7427	2020_10_17_02_13_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_17_05_00_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_17_05_00_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7428	2020_10_17_05_00_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_17_07_46_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_17_07_46_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7429	2020_10_17_07_46_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_17_10_32_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_17_10_32_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7430	2020_10_17_10_32_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_17_13_19_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_17_13_19_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7431	2020_10_17_13_19_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_20_20_17_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_20_20_17_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7432	2020_10_20_20_17_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_20_23_03_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_20_23_03_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7433	2020_10_20_23_03_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_29_21_27_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_29_21_27_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7434	2020_10_29_21_27_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_30_00_13_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_30_00_13_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7435	2020_10_30_00_13_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_30_02_59_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_30_02_59_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7436	2020_10_30_02_59_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_30_14_04_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_30_14_04_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7437	2020_10_30_14_04_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_30_16_46_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_30_16_46_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7438	2020_10_30_16_46_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_30_19_28_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_30_19_28_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7439	2020_10_30_19_28_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_31_12_03_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_31_12_03_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7440	2020_10_31_12_03_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_31_14_46_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_31_14_46_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7441	2020_10_31_14_46_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_10_31_17_30_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_10_31_17_30_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7442	2020_10_31_17_30_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
