source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2017_01_06_00_57_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_06_00_57_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2461	2017_01_06_00_57_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_06_20_40_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_06_20_40_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2462	2017_01_06_20_40_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_06_23_27_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_06_23_27_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2463	2017_01_06_23_27_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_07_00_02_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_07_00_02_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	2464	2017_01_07_00_02_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_07_02_48_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_07_02_48_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	2465	2017_01_07_02_48_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_08_01_03_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_08_01_03_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	2466	2017_01_08_01_03_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_08_03_48_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_08_03_48_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	2467	2017_01_08_03_48_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_09_02_38_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_09_02_38_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	2468	2017_01_09_02_38_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_09_05_50_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_09_05_50_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	2469	2017_01_09_05_50_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_09_18_26_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_09_18_26_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	2470	2017_01_09_18_26_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_09_21_12_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_09_21_12_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	2471	2017_01_09_21_12_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_09_23_58_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_09_23_58_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	2472	2017_01_09_23_58_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_10_19_23_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_10_19_23_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2473	2017_01_10_19_23_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_10_22_07_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_10_22_07_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2474	2017_01_10_22_07_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_12_17_41_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_12_17_41_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	2475	2017_01_12_17_41_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_12_20_32_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_12_20_32_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	2476	2017_01_12_20_32_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_13_15_31_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_13_15_31_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2477	2017_01_13_15_31_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_13_18_20_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_13_18_20_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2478	2017_01_13_18_20_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_16_19_04_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_16_19_04_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2479	2017_01_16_19_04_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_16_19_45_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_16_19_45_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2480	2017_01_16_19_45_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_16_21_50_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_16_21_50_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2481	2017_01_16_21_50_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_16_22_34_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_16_22_34_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2482	2017_01_16_22_34_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_16_23_35_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_16_23_35_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2483	2017_01_16_23_35_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_17_02_17_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_17_02_17_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2484	2017_01_17_02_17_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_17_09_56_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_17_09_56_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	2485	2017_01_17_09_56_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_17_12_18_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_17_12_18_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	2486	2017_01_17_12_18_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_18_19_04_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_18_19_04_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	2487	2017_01_18_19_04_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_18_21_51_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_18_21_51_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	2488	2017_01_18_21_51_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_19_00_38_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_19_00_38_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	2489	2017_01_19_00_38_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_20_13_55_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_20_13_55_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2490	2017_01_20_13_55_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_20_16_44_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_20_16_44_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2491	2017_01_20_16_44_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_21_02_01_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_21_02_01_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2492	2017_01_21_02_01_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_21_04_50_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_21_04_50_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2493	2017_01_21_04_50_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_23_15_37_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_23_15_37_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	2494	2017_01_23_15_37_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_23_20_15_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_23_20_15_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2495	2017_01_23_20_15_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_23_22_58_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_23_22_58_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2496	2017_01_23_22_58_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_24_01_41_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_24_01_41_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2497	2017_01_24_01_41_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_24_04_25_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_24_04_25_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2498	2017_01_24_04_25_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_24_19_04_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_24_19_04_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2499	2017_01_24_19_04_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_24_21_52_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_24_21_52_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	2500	2017_01_24_21_52_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_27_09_10_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_27_09_10_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2501	2017_01_27_09_10_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_27_11_58_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_27_11_58_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2502	2017_01_27_11_58_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_30_18_06_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_30_18_06_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2503	2017_01_30_18_06_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_30_20_50_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_30_20_50_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2504	2017_01_30_20_50_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_30_23_33_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_30_23_33_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2505	2017_01_30_23_33_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_31_02_17_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_31_02_17_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2506	2017_01_31_02_17_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_01_31_12_13_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_01_31_12_13_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	2507	2017_01_31_12_13_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_01_17_34_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_01_17_34_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	2508	2017_02_01_17_34_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_02_18_01_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_02_18_01_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2509	2017_02_02_18_01_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_03_13_15_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_03_13_15_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	2510	2017_02_03_13_15_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_03_19_33_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_03_19_33_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	2511	2017_02_03_19_33_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_06_17_44_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_06_17_44_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2512	2017_02_06_17_44_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_06_21_05_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_06_21_05_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2513	2017_02_06_21_05_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_07_00_26_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_07_00_26_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2514	2017_02_07_00_26_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_07_03_47_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_07_03_47_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2515	2017_02_07_03_47_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_07_14_12_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_07_14_12_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	2516	2017_02_07_14_12_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_07_17_04_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_07_17_04_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	2517	2017_02_07_17_04_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_07_17_46_Q-Exactive-HF-Orbitrap_2612	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_07_17_46_Q-Exactive-HF-Orbitrap_2612	proteomic profiling by mass spectrometer	2518	2017_02_07_17_46_Q-Exactive-HF-Orbitrap_2612.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_07_19_47_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_07_19_47_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2519	2017_02_07_19_47_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_07_22_36_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_07_22_36_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2520	2017_02_07_22_36_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2017_02_08_01_26_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2017_02_08_01_26_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	2521	2017_02_08_01_26_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
