source name	characteristics[organism]	characteristics[organism part]	characteristics[sampling site]	characteristics[cell line]	characteristics[cellosaurus]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[biological replicate]	characteristics[individual]	Material Type	assay name	comment[file uri]	comment[proteomics data acquisition method]	comment[fractionation method]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[label]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[fraction identifier]	comment[MS1 scan range]	comment[MS2 scan range]	comment[technical replicate]	comment[data file]	factor value[cell line]
PXD048325-Sample-81	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	81	not available	cell line	run 81	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_G9_81.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_G9_81.raw	HeLa
PXD048325-Sample-82	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	82	not available	cell line	run 82	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_G10_82.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_G10_82.raw	HeLa
PXD048325-Sample-83	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	83	not available	cell line	run 83	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_G11_83.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_G11_83.raw	HeLa
PXD048325-Sample-84	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	84	not available	cell line	run 84	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_G12_84.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_G12_84.raw	HeLa
PXD048325-Sample-85	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	85	not available	cell line	run 85	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H1_85.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H1_85.raw	HeLa
PXD048325-Sample-86	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	86	not available	cell line	run 86	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H2_86.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H2_86.raw	HeLa
PXD048325-Sample-87	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	87	not available	cell line	run 87	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H3_87.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H3_87.raw	HeLa
PXD048325-Sample-88	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	88	not available	cell line	run 88	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H4_88.raw_	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H4_88.raw_	HeLa
PXD048325-Sample-89	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	89	not available	cell line	run 89	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H5_89.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H5_89.raw	HeLa
PXD048325-Sample-90	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	90	not available	cell line	run 90	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H6_90.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H6_90.raw	HeLa
PXD048325-Sample-91	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	91	not available	cell line	run 91	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H7_91.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H7_91.raw	HeLa
PXD048325-Sample-92	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	92	not available	cell line	run 92	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H8_92.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H8_92.raw	HeLa
PXD048325-Sample-93	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	93	not available	cell line	run 93	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H9_93.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H9_93.raw	HeLa
PXD048325-Sample-94	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	94	not available	cell line	run 94	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H10_94.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H10_94.raw	HeLa
PXD048325-Sample-95	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	95	not available	cell line	run 95	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H11_95.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H11_95.raw	HeLa
PXD048325-Sample-96	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	96	not available	cell line	run 96	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H12_96.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate1_H12_96.raw	HeLa
PXD048325-Sample-97	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	97	not available	cell line	run 97	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A1_1.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A1_1.raw	HeLa
PXD048325-Sample-98	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	98	not available	cell line	run 98	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A2_2.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A2_2.raw	HeLa
PXD048325-Sample-99	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	99	not available	cell line	run 99	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A3_3.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A3_3.raw	HeLa
PXD048325-Sample-100	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	100	not available	cell line	run 100	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A4_4.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A4_4.raw	HeLa
PXD048325-Sample-101	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	101	not available	cell line	run 101	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A5_5.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A5_5.raw	HeLa
PXD048325-Sample-102	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	102	not available	cell line	run 102	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A6_6.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A6_6.raw	HeLa
PXD048325-Sample-103	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	103	not available	cell line	run 103	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A7_7.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A7_7.raw	HeLa
PXD048325-Sample-104	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	104	not available	cell line	run 104	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A8_8.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A8_8.raw	HeLa
PXD048325-Sample-105	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	105	not available	cell line	run 105	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A9_9.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A9_9.raw	HeLa
PXD048325-Sample-106	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	106	not available	cell line	run 106	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A10_10.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A10_10.raw	HeLa
PXD048325-Sample-107	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	107	not available	cell line	run 107	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A11_11.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A11_11.raw	HeLa
