source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[cell line]	characteristics[cell type]	characteristics[ancestry category]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	Material Type	technology type	assay name	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[label]	comment[dissociation method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[disease]
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 83	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr24.raw	1	81	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr24.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 84	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr3.raw	1	82	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr3.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 85	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr4.raw	1	83	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr4.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 86	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr5.raw	1	84	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr5.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 87	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr6.raw	1	85	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr6.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 88	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr7.raw	1	86	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr7.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 89	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr8.raw	1	87	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr8.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 90	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr9.raw	1	88	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr9.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 91	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr1.raw	1	89	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr1.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 92	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr10.raw	1	90	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr10.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 93	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr14.raw	1	91	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr14.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 94	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr15.raw	1	92	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr15.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 95	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr16.raw	1	93	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr16.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 96	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr17.raw	1	94	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr17.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 97	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr18.raw	1	95	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr18.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 98	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr19.raw	1	96	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr19.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 99	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr20.raw	1	97	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr20.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 100	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr22.raw	1	98	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr22.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 101	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr23.raw	1	99	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr23.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 102	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr6.raw	1	100	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_ReRun_Fr6.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 103	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr7.raw	1	101	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr7.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 104	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr8.raw	1	102	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr8.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 105	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr9.raw	1	103	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Rerun_Fr9.raw	Metastatic melanoma
