source name	characteristics[organism]	characteristics[cell line]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[cleavage agent details]	factor value[cell line]
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run529	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run530	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run531	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run532	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run533	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run534	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run535	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run536	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run537	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run538	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run539	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-37	Homo sapiens	LIM2537	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run540	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20130826r_LIM2537_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2537
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run541	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run542	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run543	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run544	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run545	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run546	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run547	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run548	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run549	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run550	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run551	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run552	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run553	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run554	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-38	Homo sapiens	LIM2551	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run555	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LIM2551_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LIM2551
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run556	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run557	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run558	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run559	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run560	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run561	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run562	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run563	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run564	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run565	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run566	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run567	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run568	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run569	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-39	Homo sapiens	LS513	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run570	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_LS513_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	LS513
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run571	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run572	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run573	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run574	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run575	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run576	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run577	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run578	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
MSV000080374-Sample-40	Homo sapiens	RKO	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run579	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_klc_20140210r_RKO_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	RKO
